p;L;L(p);R(p);T(p)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0.02;2.00000
80;50;1.04;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.14;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.04;0.02;1.00000
80;50;1.02;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.02;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.1;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.12;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0.02;2.00000
80;50;1.08;0.02;1.00000
80;50;1.04;0;-nan(ind)
80;50;1.02;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.04;0.02;1.00000
80;50;1.12;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.04;0.02;1.00000
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.12;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.04;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.12;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.1;0.02;1.00000
80;50;1.08;0.02;1.00000
80;50;1.08;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.04;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.06;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.12;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.12;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.02;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.02;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.04;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.04;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.02;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.04;0.02;1.00000
80;50;1.08;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.12;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.08;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.14;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.04;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.04;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.12;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0.02;4.00000
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.08;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.08;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.04;0.02;1.00000
80;50;1.12;0;-nan(ind)
80;50;1.12;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.02;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.14;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.04;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.02;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0.02;2.00000
80;50;1.12;0.02;3.00000
80;50;1.06;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.04;0.02;1.00000
80;50;1.12;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.02;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.1;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.02;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.04;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.12;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0.02;2.00000
80;50;1.08;0;-nan(ind)
80;50;1.04;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.08;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.14;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0.02;2.00000
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.04;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.08;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.02;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0.02;2.00000
80;50;1.06;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.04;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.12;0.02;4.00000
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.04;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.04;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.08;0.02;1.00000
80;50;1.12;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.14;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.02;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.04;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0.02;2.00000
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.02;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0.02;2.00000
80;50;1.1;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.04;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.06;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.14;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.02;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.1;0;-nan(ind)
80;50;1.02;0.02;2.00000
80;50;1.1;0;-nan(ind)
80;50;1.1;0.02;1.00000
80;50;1.04;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.14;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.12;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.08;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.04;0;-nan(ind)
80;50;1.1;0;-nan(ind)
80;50;1.08;0.02;1.00000
80;50;1.08;0;-nan(ind)
80;50;1.06;0;-nan(ind)
80;50;1.1;0;-nan(ind)
